transaction_id,transaction_ts,customer_id,customer_age,account_age_days,merchant_category,payment_method,channel,country,currency,quantity,unit_price,discount_pct,amount,num_prior_txns,is_fraud
18962,2025-09-18 18:55:56,11122,60.0,434,utilities,debit_card,in_store,CA,USD,3,33.5,0.102,88.02,18,0
2940,2025-02-15 18:10:10,10495,18.0,25,grocery,credit_card,online,CO,USD,1,8.15,0.123,9.83,0,1
4129,2025-05-28 02:46:21,14785,34.0,280,healthcare,debit_card,online,MX,MXN,3,80.49,0.207,189.81,8,1
11799,2025-09-17 06:52:14,13146,50.0,42,clothing,wallet,online,MX,MXN,2,28.81,0.062,56.13,2,0
4380,2025-09-08 02:46:52,13318,31.0,322,grocery,wallet,in_store,BR,BRL,1,13.77,0.055,12.77,15,0
2704,2025-08-15 10:02:27,12949,54.0,380,grocery,debit_card,online,BR,BRL,3,9.5,0.12,26.27,10,0
18439,2025-07-15 07:16:49,14129,58.0,133,travel,debit_card,online,BR,BRL,3,209.09,0.054,594.97,4,0
6546,2025-06-23 21:25:48,14004,29.0,1841,travel,credit_card,online,MX,MXN,3,1170.76,0.027,3419.0,76,1
15305,2025-04-24 13:22:22,12862,19.0,925,healthcare,debit_card,in_store,US,USD,4,92.81,0.131,322.24,26,0
1314,2025-08-19 16:44:55,13899,20.0,2527,restaurant,bank_transfer,online,BR,BRL,6,18.69,0.176,92.44,106,0
8574,2025-09-03 13:21:53,11587,40.0,527,clothing,debit_card,in_store,US,USD,2,13.06,0.013,27.38,23,0
7393,2025-03-18 07:57:59,12883,39.0,499,clothing,credit_card,in_store,MX,MXN,4,28.21,0.112,100.67,12,0
10918,2025-02-21 08:34:59,12819,34.0,100,restaurant,debit_card,online,MX,MXN,1,6.97,0.01,7.96,5,0
581,2025-01-26 04:24:57,11810,67.0,492,utilities,debit_card,in_store,CA,USD,6,16.88,0.027,100.66,16,0
17628,2025-09-17 02:14:28,10775,68.0,54,electronics,credit_card,online,MX,MXN,1,231.72,0.198,187.86,4,0
15303,2025-08-16 18:09:50,13261,43.0,79,restaurant,credit_card,in_store,US,USD,2,13.65,0.197,23.43,2,0
19822,2025-01-30 01:08:56,10968,46.0,320,grocery,credit_card,in_store,BR,BRL,3,15.59,0.056,44.52,8,0
1365,2025-05-30 12:27:27,11011,46.0,895,travel,credit_card,in_store,MX,MXN,4,1561.01,0.041,5988.4,26,0
14009,2025-01-01 19:15:43,14967,18.0,18,electronics,credit_card,online,US,USD,2,317.48,0.185,518.09,0,0
12800,2025-08-08 13:37:53,12142,53.0,287,travel,credit_card,online,BR,BRL,1,506.26,,465.53,10,0
9459,2025-07-28 01:05:12,11036,26.0,477,healthcare,credit_card,online,AR,USD,4,91.24,0.087,332.85,23,0
12919,2025-01-25 18:17:23,13909,27.0,48,entertainment,debit_card,online,MX,MXN,3,22.12,0.112,60.44,1,0
6008,2025-07-21 11:35:04,10594,20.0,42,grocery,credit_card,online,CO,USD,2,6.14,,9.51,3,0
13465,2025-07-25 06:50:00,10463,63.0,26,healthcare,debit_card,in_store,US,USD,2,75.14,0.041,144.36,1,0
2687,2025-03-08 06:06:00,11641,46.0,61,clothing,wallet,online,CO,USD,1,10.07,0.078,9.09,2,0
11310,2025-03-19 00:48:50,13391,23.0,624,clothing,credit_card,in_store,CO,USD,3,20.12,0.022,61.86,28,0
16817,2025-08-22 20:48:40,13152,32.0,1246,grocery,debit_card,in_store,US,USD,3,4.29,0.153,9.58,49,0
18346,2025-01-07 06:23:09,12388,40.0,515,restaurant,debit_card,online,ES,USD,3,13.68,0.139,36.31,34,0
3127,2025-08-13 10:21:33,13800,56.0,4,electronics,credit_card,in_store,CO,USD,3,96.75,0.292,204.18,1,0
19884,2025-03-03 16:28:40,11042,30.0,200,grocery,wallet,online,MX,MXN,2,14.45,,26.35,7,0
14309,2025-09-03 11:15:36,13179,38.0,694,healthcare,credit_card,online,AR,USD,6,66.9,0.119,352.43,31,0
10116,2025-05-29 19:38:44,14060,35.0,293,electronics,credit_card,in_store,CA,USD,3,267.93,0.081,739.31,13,0
14439,2025-02-20 07:38:37,10650,33.0,43,grocery,wallet,online,ES,USD,3,6.19,0.152,15.51,3,0
6243,2025-09-05 11:02:30,10989,57.0,736,grocery,credit_card,in_store,CO,USD,3,6.66,,18.81,37,0
18668,2025-06-15 09:47:56,13683,27.0,122,electronics,debit_card,in_store,MX,MXN,3,139.27,0.449,231.56,4,0
10257,2025-07-30 19:36:42,13192,54.0,602,entertainment,debit_card,in_store,US,USD,4,20.53,0.074,75.69,20,0
18341,2025-03-17 07:36:59,10329,19.0,129,utilities,credit_card,in_store,BR,BRL,3,119.38,0.065,333.86,3,0
17363,2025-04-13 20:01:02,10703,31.0,80,utilities,credit_card,in_store,MX,MXN,2,61.76,0.068,117.43,6,0
5293,2025-04-02 15:11:54,14957,32.0,459,grocery,wallet,in_store,US,USD,2,4.45,0.069,5.78,18,0
1503,2025-03-03 05:47:03,13070,51.0,302,clothing,debit_card,online,MX,MXN,3,15.77,0.416,27.72,8,0
421,2025-09-08 18:10:39,14899,51.0,171,restaurant,credit_card,in_store,US,USD,5,14.01,0.182,56.75,6,0
17206,2025-03-22 04:02:29,12921,44.0,974,entertainment,credit_card,in_store,US,USD,2,8.49,0.207,14.66,58,0
3131,2025-04-07 16:37:17,14185,24.0,10,restaurant,credit_card,online,CO,USD,4,8.21,0.158,27.55,1,0
5722,2025-04-22 13:34:11,14725,39.0,489,grocery,debit_card,online,US,USD,2,6.53,0.37,8.33,13,0
111,2025-03-16 10:44:27,11754,52.0,235,grocery,debit_card,online,MX,MXN,4,34.66,0.072,125.99,10,0
5313,2025-02-26 04:05:34,11401,24.0,1242,utilities,wallet,in_store,MX,MXN,2,35.89,0.071,65.89,57,0
789,2025-05-28 16:11:46,10517,34.0,439,clothing,wallet,in_store,MX,MXN,2,25.72,0.144,44.95,22,0
14139,2025-01-05 08:42:33,12465,35.0,74,restaurant,wallet,in_store,AR,USD,4,35.18,0.172,116.81,3,0
4241,2025-04-01 14:45:26,10660,27.0,936,restaurant,debit_card,online,MX,MXN,3,14.24,0.146,35.06,30,0
19162,2025-07-12 05:11:11,11000,23.0,195,restaurant,credit_card,in_store,CO,USD,3,12.31,0.064,36.16,14,0
18833,2025-08-06 00:57:09,10175,26.0,100,grocery,debit_card,in_store,BR,BRL,5,14.68,0.282,53.7,4,1
14791,2025-09-16 13:46:13,14348,25.0,122,entertainment,bank_transfer,in_store,MX,MXN,2,19.44,0.425,22.74,2,0
4937,2025-09-17 06:39:21,13994,45.0,741,restaurant,credit_card,online,US,USD,4,7.83,0.187,25.51,40,0
3537,2025-01-09 16:02:40,12231,54.0,200,entertainment,credit_card,in_store,MX,MXN,1,15.53,0.148,11.94,4,0
12690,2025-03-18 14:55:06,13142,56.0,127,electronics,debit_card,in_store,CA,USD,5,251.13,0.149,1067.86,3,0
18939,2025-06-10 02:14:07,12488,,903,entertainment,credit_card,in_store,CO,USD,3,14.04,,34.03,38,0
18226,2025-05-15 15:17:22,14337,34.0,168,electronics,debit_card,online,CA,USD,2,224.0,0.224,345.58,5,0
6965,2025-01-22 19:32:57,12378,50.0,752,travel,credit_card,in_store,US,USD,4,83.18,0.128,289.67,24,1
1648,2025-06-29 10:19:15,13007,23.0,497,grocery,debit_card,online,MX,MXN,4,8.23,0.119,29.61,16,0
15323,2025-02-15 12:13:49,14263,45.0,41,healthcare,credit_card,online,BR,BRL,2,84.08,0.307,118.79,0,0
14804,2025-03-10 18:19:30,10335,57.0,775,entertainment,debit_card,in_store,CO,USD,9,8.39,0.387,46.46,36,0
2436,2025-06-02 09:02:27,13962,35.0,835,entertainment,bank_transfer,in_store,CO,USD,3,8.65,0.275,18.87,25,0
4391,2025-02-18 06:47:16,10325,41.0,116,restaurant,credit_card,online,AR,USD,1,18.04,0.101,16.69,2,0
4016,2025-02-08 21:47:26,14705,41.0,2211,entertainment,credit_card,online,BR,BRL,6,9.58,0.263,42.32,85,0
6396,2025-01-26 20:02:04,11094,21.0,72,entertainment,debit_card,in_store,MX,MXN,2,17.01,0.012,34.95,3,0
6423,2025-02-17 19:15:40,10119,32.0,147,grocery,debit_card,online,MX,MXN,3,4.75,0.363,5.88,10,0
18558,2025-03-26 13:00:00,12192,40.0,111,grocery,wallet,in_store,BR,BRL,3,11.76,0.144,30.08,4,0
15691,2025-01-01 16:34:55,12384,33.0,85,grocery,wallet,in_store,MX,MXN,1,9.62,0.246,8.61,1,0
1915,2025-03-30 14:43:26,13956,23.0,305,utilities,credit_card,online,CA,USD,5,31.98,0.011,161.26,16,0
17985,2025-08-12 07:51:07,10617,64.0,71,grocery,credit_card,in_store,MX,MXN,3,10.14,0.026,30.24,7,0
1731,2025-07-30 17:07:31,13489,,112,travel,credit_card,in_store,CA,USD,3,294.8,0.11,787.6,7,0
17626,2025-06-08 21:40:36,10331,46.0,100,restaurant,debit_card,online,CO,USD,1,14.96,0.032,15.92,2,0
1712,2025-05-07 06:33:02,12516,57.0,1517,healthcare,wallet,online,MX,MXN,4,165.46,0.094,598.73,67,0
1222,2025-05-30 04:54:22,13119,25.0,165,entertainment,debit_card,in_store,CO,USD,2,19.61,0.018,39.03,8,0
13813,2025-03-14 05:23:26,13681,18.0,166,healthcare,credit_card,in_store,CA,USD,2,49.64,0.357,68.2,9,0
13092,2025-08-17 11:55:23,12081,37.0,116,healthcare,bank_transfer,in_store,MX,MXN,4,40.28,0.084,145.94,4,0
10622,2025-04-25 14:21:00,14721,40.0,632,grocery,credit_card,online,MX,MXN,4,9.29,0.259,26.35,27,0
11425,2025-03-28 15:53:24,14541,41.0,1368,restaurant,wallet,online,ES,USD,2,33.16,0.067,60.07,53,0
4778,2025-07-21 18:01:11,10428,44.0,134,electronics,debit_card,online,US,USD,3,394.45,0.201,942.96,2,0
17385,2025-02-21 05:08:56,13358,50.0,200,entertainment,credit_card,online,CA,USD,4,9.79,0.165,32.37,6,0
7451,2025-07-30 05:01:24,11943,33.0,341,restaurant,credit_card,online,MX,MXN,4,5.95,0.146,20.28,17,0
4813,2025-05-23 12:55:29,14985,28.0,43,travel,debit_card,online,CA,USD,1,297.55,0.181,239.86,2,0
7752,2025-04-22 06:38:32,14334,35.0,253,travel,credit_card,in_store,US,USD,2,319.81,0.183,522.47,13,0
4974,2025-07-28 04:19:31,10609,41.0,764,clothing,wallet,online,CO,USD,6,63.06,0.039,361.47,22,0
9309,2025-06-29 20:39:35,12501,21.0,409,entertainment,wallet,in_store,US,USD,3,11.68,0.142,31.13,14,0
16196,2025-05-23 12:54:02,11654,50.0,47,entertainment,credit_card,in_store,CO,USD,4,15.25,0.375,37.91,1,0
6963,2025-04-02 13:09:35,10551,,300,clothing,wallet,in_store,ES,USD,4,22.61,,78.31,14,0
799,2025-03-27 16:50:13,10371,41.0,54,entertainment,debit_card,online,MX,MXN,4,10.16,0.069,37.86,2,0
2147,2025-02-17 09:59:10,11922,51.0,250,grocery,credit_card,in_store,US,USD,2,8.82,0.108,12.82,16,0
4529,2025-04-30 09:17:55,11340,47.0,56,restaurant,debit_card,in_store,BR,BRL,5,21.35,0.148,90.95,7,0
7147,2025-08-29 04:26:35,14329,55.0,37,utilities,credit_card,online,MX,MXN,5,62.02,0.02,306.16,1,0
7550,2025-08-02 21:01:45,10374,43.0,738,restaurant,credit_card,in_store,US,USD,1,8.35,0.031,6.54,26,0
19719,2025-02-15 21:45:29,10639,46.0,118,utilities,credit_card,online,MX,MXN,8,57.07,0.194,368.69,8,0
18677,2025-01-01 03:14:16,10284,67.0,775,clothing,debit_card,online,MX,MXN,2,17.17,0.009,36.07,25,0
13589,2025-02-08 19:21:57,11567,61.0,194,grocery,debit_card,online,US,USD,6,7.79,0.383,31.48,7,0
1184,2025-05-02 19:23:24,11825,71.0,82,electronics,wallet,online,MX,MXN,2,283.21,0.162,476.02,6,0
410,2025-01-04 16:50:23,13092,,132,electronics,debit_card,online,,,2,279.76,0.269,407.53,6,0
8133,2025-06-27 08:45:58,10206,35.0,92,entertainment,debit_card,online,MX,MXN,4,37.08,0.111,132.15,4,0
3475,2025-03-22 02:41:13,13117,,1493,clothing,credit_card,in_store,CO,USD,4,30.41,0.027,120.22,62,0
18317,2025-03-20 23:10:53,14483,34.0,107,restaurant,debit_card,in_store,AR,USD,3,12.42,0.036,34.55,4,0
2732,2025-05-22 22:09:34,14294,69.0,253,clothing,credit_card,online,MX,MXN,9,14.47,0.061,122.34,6,0
11178,2025-05-13 03:17:32,12696,19.0,171,clothing,debit_card,online,CA,USD,2,19.18,0.008,39.84,5,0
11556,2025-05-29 23:45:02,11363,47.0,168,electronics,credit_card,online,CA,USD,1,304.11,0.006,301.48,8,0
10981,2025-05-16 08:59:50,11754,36.0,494,clothing,credit_card,online,US,USD,6,47.58,0.068,263.63,16,1
8241,2025-07-09 21:35:22,10256,23.0,274,utilities,credit_card,online,MX,MXN,5,39.41,0.27,144.27,7,0
588,2025-01-27 08:20:37,10403,46.0,141,grocery,debit_card,in_store,MX,MXN,2,11.04,0.044,19.12,8,0
19455,2025-03-16 08:28:18,14736,56.0,366,healthcare,debit_card,online,BR,BRL,2,121.61,0.115,212.54,20,0
19156,2025-07-04 15:05:21,14810,46.0,139,healthcare,wallet,online,MX,MXN,3,31.72,0.131,84.58,3,0
10361,2025-05-01 07:07:28,10358,34.0,209,entertainment,credit_card,in_store,CO,USD,11,28.17,0.333,205.97,6,0
15244,2025-07-20 04:37:29,12728,49.0,179,entertainment,debit_card,online,CA,USD,3,10.84,0.158,25.2,6,0
15567,2025-09-05 03:52:58,13142,25.0,187,grocery,bank_transfer,online,CA,USD,2,7.55,0.258,10.76,10,0
4121,2025-07-16 01:20:59,13231,45.0,413,clothing,credit_card,online,MX,MXN,3,17.21,0.245,39.32,20,0
6630,2025-03-20 04:12:01,14271,56.0,327,grocery,debit_card,online,CA,USD,4,9.82,0.191,31.74,8,0
7829,2025-05-29 22:32:23,12195,35.0,2671,restaurant,credit_card,in_store,MX,MXN,5,11.32,0.285,39.3,127,0
10485,2025-01-30 00:20:47,11933,21.0,1849,entertainment,credit_card,online,MX,MXN,1,9.75,0.065,8.49,77,0
10554,2025-06-05 04:24:56,14147,34.0,27,grocery,credit_card,online,AR,USD,1,5.58,0.067,6.82,1,0
4464,2025-06-26 22:13:23,12014,54.0,19,entertainment,credit_card,online,MX,MXN,2,9.82,0.169,15.41,0,1
16360,2025-04-16 20:20:33,14331,26.0,838,clothing,wallet,online,MX,MXN,4,159.54,0.132,552.89,30,0
11740,2025-02-22 21:58:08,12973,58.0,476,electronics,credit_card,in_store,MX,MXN,2,172.92,0.038,334.73,18,0
320,2025-07-27 17:52:03,14337,48.0,458,grocery,wallet,online,US,USD,2,21.18,0.113,39.18,11,0
13604,2025-06-29 10:32:11,11601,52.0,276,restaurant,credit_card,online,BR,BRL,3,6.75,0.062,18.13,13,0
14313,2025-04-12 07:36:22,14100,31.0,435,utilities,credit_card,online,BR,BRL,2,27.54,0.042,51.14,13,0
19465,2025-08-04 14:23:09,12933,54.0,219,entertainment,debit_card,online,CO,USD,2,63.01,0.289,89.81,8,0
154,2025-03-21 13:22:07,11152,45.0,358,restaurant,debit_card,online,US,USD,1,11.46,0.097,9.2,14,0
12524,2025-02-07 21:19:00,13252,52.0,831,clothing,credit_card,in_store,MX,MXN,4,17.74,0.202,58.06,31,0
7405,2025-04-24 13:54:06,11002,71.0,26,travel,credit_card,online,BR,BRL,4,1115.32,,4295.15,1,0
9492,2025-01-10 19:38:00,13848,42.0,617,electronics,credit_card,in_store,MX,MXN,5,134.73,0.176,555.76,13,0
3693,2025-02-22 19:49:31,13789,68.0,196,utilities,wallet,online,MX,MXN,3,13.46,0.068,37.7,8,0
5267,2025-05-27 20:30:16,14757,30.0,49,healthcare,credit_card,in_store,MX,MXN,3,69.08,0.079,190.34,0,0
5752,2025-02-28 09:31:11,14068,41.0,192,grocery,credit_card,online,BR,BRL,3,4.82,,11.99,8,0
13186,2025-04-28 07:01:07,14483,37.0,104,restaurant,credit_card,in_store,CA,USD,6,4.79,0.16,24.46,6,0
14394,2025-02-05 13:40:06,12358,43.0,533,utilities,wallet,online,US,USD,4,51.73,0.046,196.84,25,0
16238,2025-04-18 08:51:41,11236,51.0,866,travel,debit_card,online,MX,MXN,2,140.73,0.042,268.2,35,0
5534,2025-05-01 02:34:47,14084,47.0,297,restaurant,debit_card,online,ES,USD,3,27.56,0.074,75.54,10,0
18118,2025-01-09 08:07:46,10210,50.0,70,electronics,wallet,in_store,BR,BRL,3,239.92,0.279,519.13,5,0
17379,2025-01-25 03:14:08,10700,43.0,830,clothing,credit_card,online,MX,MXN,2,9.64,0.29,13.71,32,0
17430,2025-01-02 14:17:52,13917,19.0,604,grocery,credit_card,in_store,MX,MXN,3,10.16,0.223,23.54,16,0
16741,2025-03-31 03:36:45,12584,18.0,989,clothing,credit_card,in_store,CA,USD,2,46.3,0.29,64.95,41,0
800,2025-04-30 19:19:07,12684,,119,travel,credit_card,online,CO,USD,2,546.1,0.415,637.31,8,0
19973,2025-06-16 10:27:23,13694,45.0,327,utilities,wallet,online,,,4,51.18,0.054,194.88,10,0
5665,2025-05-28 03:21:29,10063,43.0,265,restaurant,wallet,in_store,CA,USD,4,9.79,,34.84,9,0
8872,2025-06-03 18:34:10,14532,53.0,754,utilities,debit_card,online,US,USD,5,21.47,0.311,73.97,28,0
3356,2025-04-30 22:41:22,10508,47.0,169,healthcare,credit_card,in_store,AR,USD,2,23.02,0.34,31.58,2,0
19243,2025-07-19 15:59:49,14121,34.0,960,clothing,debit_card,in_store,MX,MXN,3,33.72,0.314,70.23,34,0
13927,2025-04-28 10:44:55,13037,47.0,628,healthcare,bank_transfer,online,AR,USD,2,39.5,0.408,47.72,22,0
1613,2025-06-30 00:34:01,14541,49.0,1119,entertainment,credit_card,in_store,MX,MXN,1,28.85,0.079,27.07,40,0
2668,2025-09-18 09:57:38,14741,32.0,181,electronics,debit_card,online,CO,USD,5,136.77,0.368,432.08,4,0
11534,2025-04-07 00:08:25,14131,40.0,499,restaurant,wallet,online,MX,MXN,5,21.19,0.387,62.64,20,0
2727,2025-02-06 03:09:31,11021,41.0,134,electronics,wallet,online,MX,MXN,8,197.46,0.122,1391.58,6,0
1471,2025-08-31 11:27:42,11841,39.0,383,travel,debit_card,in_store,CO,USD,2,671.09,0.235,1028.43,9,0
15917,2025-04-24 17:56:36,12933,53.0,499,utilities,debit_card,online,MX,MXN,3,22.06,0.021,65.08,21,0
17731,2025-05-17 05:14:17,14640,,141,entertainment,credit_card,online,MX,MXN,2,21.36,0.193,33.83,3,0
4008,2025-06-25 23:46:59,10136,55.0,182,grocery,wallet,online,MX,MXN,4,19.38,0.129,67.01,5,0
1252,2025-04-22 16:23:17,10133,53.0,617,electronics,credit_card,online,CO,USD,3,364.0,0.138,941.59,21,1
7573,2025-02-22 18:16:48,12733,18.0,2188,healthcare,credit_card,online,AR,USD,2,71.46,0.332,93.89,78,0
13505,2025-01-08 07:30:49,13428,24.0,280,grocery,wallet,online,AR,USD,3,6.82,0.049,19.17,14,0
5432,2025-03-03 06:12:05,12872,37.0,25,electronics,debit_card,in_store,US,USD,5,128.8,,516.0,2,0
5987,2025-09-04 03:46:00,13372,41.0,153,entertainment,wallet,online,ES,USD,1,5.35,0.266,1.89,5,0
8890,2025-01-30 14:44:49,13598,39.0,13,grocery,bank_transfer,in_store,BR,BRL,5,4.32,0.199,13.85,2,0
14944,2025-08-08 07:05:29,10165,31.0,230,clothing,credit_card,in_store,MX,MXN,5,26.04,0.28,95.07,5,0
1470,2025-01-17 06:11:35,11338,53.0,389,grocery,debit_card,in_store,BR,BRL,5,18.03,0.178,75.06,10,0
15408,2025-06-23 00:25:12,11947,41.0,91,travel,debit_card,in_store,MX,MXN,3,510.94,,1247.45,5,0
1324,2025-08-28 16:50:37,11627,50.0,74,electronics,credit_card,online,US,USD,3,216.05,0.092,587.78,3,1
15476,2025-04-29 16:23:31,12181,50.0,948,entertainment,debit_card,online,AR,USD,3,15.54,0.033,46.89,36,0
17220,2025-02-13 22:31:09,14223,38.0,6,utilities,credit_card,online,BR,BRL,3,41.36,0.252,94.27,1,0
19088,2025-05-22 13:30:35,13943,55.0,736,grocery,credit_card,online,CA,USD,4,9.61,0.266,27.59,22,0
5844,2025-01-03 22:10:47,11106,54.0,675,grocery,credit_card,online,US,USD,3,8.67,,19.95,27,0
12808,2025-05-22 13:23:31,12273,27.0,1587,travel,credit_card,in_store,CO,USD,2,165.5,0.326,222.83,50,0
18806,2025-05-22 18:25:04,13296,37.0,584,electronics,credit_card,in_store,AR,USD,2,330.08,0.176,544.26,27,0
16829,2025-03-22 13:47:56,12071,33.0,84,restaurant,bank_transfer,online,AR,USD,2,20.2,0.043,36.32,0,0
17895,2025-09-02 13:58:25,12999,18.0,106,electronics,credit_card,online,MX,MXN,4,137.99,0.171,460.28,4,0
4678,2025-06-03 17:25:45,11123,69.0,1344,healthcare,credit_card,in_store,CO,USD,2,73.09,0.073,138.03,50,0
12692,2025-06-22 00:57:44,14437,33.0,307,grocery,credit_card,online,AR,USD,3,8.82,0.06,26.81,8,0
17689,2025-03-30 01:36:25,14414,42.0,125,utilities,credit_card,online,BR,BRL,6,23.12,0.075,131.33,5,0
5738,2025-09-09 03:39:25,13391,45.0,48,grocery,credit_card,online,BR,BRL,2,10.33,0.233,17.18,2,1
6516,2025-03-25 16:43:17,14353,57.0,370,entertainment,credit_card,online,CO,USD,4,8.88,0.073,30.75,19,0
17043,2025-03-07 16:20:07,13992,27.0,316,electronics,credit_card,in_store,US,USD,4,56.69,0.292,161.02,14,0
14784,2025-01-04 08:20:58,11524,53.0,409,restaurant,credit_card,online,BR,BRL,4,22.31,0.144,77.11,17,0
11736,2025-07-13 01:11:36,14444,52.0,157,grocery,bank_transfer,online,MX,MXN,2,11.15,0.218,17.23,6,0
562,2025-01-12 16:06:40,10306,18.0,508,grocery,credit_card,in_store,CA,USD,4,4.58,0.514,218.95,23,0
16577,2025-01-19 23:54:10,11763,40.0,15,entertainment,debit_card,online,,,2,19.13,0.012,37.51,0,1
4098,2025-02-09 12:56:31,13722,30.0,963,healthcare,debit_card,in_store,CA,USD,4,36.24,0.412,81.17,41,0
18111,2025-04-10 20:19:37,11618,39.0,189,entertainment,debit_card,in_store,BR,BRL,3,14.94,0.147,39.29,4,0
3888,2025-02-17 05:54:07,12645,38.0,649,travel,wallet,in_store,US,USD,3,333.67,0.228,773.67,34,0
5918,2025-03-08 23:13:33,11802,34.0,622,travel,wallet,in_store,MX,MXN,2,263.13,0.157,441.85,26,0
12965,2025-09-25 07:01:45,14681,69.0,52,travel,credit_card,online,MX,MXN,3,198.96,0.257,444.38,2,0
887,2025-01-15 07:16:36,10091,45.0,366,travel,credit_card,in_store,US,USD,6,814.07,0.102,4385.33,18,0
2930,2025-06-26 20:58:07,10591,37.0,1,healthcare,credit_card,in_store,BR,BRL,2,29.97,0.085,54.02,0,1
6759,2025-03-22 10:17:45,14955,60.0,548,restaurant,credit_card,online,BR,BRL,2,9.43,0.226,15.11,21,0
2617,2025-09-25 13:46:55,11099,47.0,300,restaurant,wallet,online,CA,USD,1,12.86,0.138,11.02,11,0
5982,2025-08-02 11:22:45,12627,36.0,282,healthcare,credit_card,online,AR,USD,3,44.85,0.173,110.79,10,0
5954,2025-06-26 16:04:36,11087,,798,grocery,bank_transfer,in_store,US,USD,3,9.55,0.097,26.87,23,0
19808,2025-05-16 05:00:46,11618,24.0,62,healthcare,debit_card,in_store,BR,BRL,4,76.45,0.063,285.03,3,0
12735,2025-03-05 16:05:12,10828,64.0,151,healthcare,credit_card,in_store,MX,MXN,4,10.79,0.341,25.76,4,0
12602,2025-02-25 04:33:53,12475,18.0,301,electronics,credit_card,online,CO,USD,4,254.27,0.111,906.31,14,0
6623,2025-08-06 11:57:13,11269,-5.0,30,clothing,credit_card,in_store,US,USD,1,25.57,0.092,20.81,4,0
13181,2025-07-02 19:17:10,14652,34.0,239,grocery,wallet,online,US,USD,2,5.1,0.091,9.1,14,0
6493,2025-03-22 03:54:30,10130,51.0,123,utilities,debit_card,online,MX,MXN,2,13.66,0.226,19.65,7,0
19904,2025-09-26 13:46:51,10318,18.0,192,restaurant,credit_card,online,CO,USD,1,18.06,0.091,16.29,7,0
2963,2025-09-20 11:15:22,12300,58.0,352,electronics,wallet,online,,,5,93.09,0.315,319.55,10,0
17183,2025-06-07 07:58:27,11841,39.0,1609,entertainment,credit_card,in_store,MX,MXN,1,8.9,,8.24,68,0
3594,2025-06-03 11:44:45,14171,21.0,251,clothing,bank_transfer,in_store,MX,MXN,2,20.33,0.132,34.99,10,0
126,2025-06-02 19:30:27,10019,24.0,110,clothing,debit_card,online,AR,USD,2,19.26,0.17,33.15,6,0
9399,2025-08-28 03:26:28,10316,42.0,210,grocery,wallet,in_store,CA,USD,4,5.31,0.136,19.24,6,0
13535,2025-04-08 18:17:52,13725,,152,electronics,credit_card,online,AR,USD,2,84.7,0.208,133.82,5,0
14857,2025-03-25 08:22:58,10594,31.0,28,utilities,wallet,online,MX,MXN,4,72.15,0.07,263.86,1,0
7309,2025-07-25 18:41:36,12400,59.0,364,clothing,debit_card,in_store,MX,MXN,3,27.88,0.239,62.97,16,0
2798,2025-06-03 03:34:01,14377,35.0,34,clothing,debit_card,online,MX,MXN,3,13.09,0.142,1435.07,1,0
17395,2025-05-06 05:55:41,13526,42.0,213,grocery,credit_card,in_store,MX,MXN,3,13.86,0.133,35.93,12,0
15783,2025-05-04 10:36:17,14947,51.0,763,grocery,credit_card,in_store,BR,BRL,4,6.23,0.203,17.87,34,0
15565,2025-04-23 19:19:14,12761,18.0,283,electronics,credit_card,online,ES,USD,5,53.97,0.288,192.9,7,0
158,2025-05-31 17:14:02,10210,52.0,548,healthcare,bank_transfer,online,BR,BRL,2,94.47,0.154,159.61,28,0
8339,2025-06-22 18:33:06,14564,,104,grocery,credit_card,in_store,MX,MXN,2,14.27,0.138,24.52,3,0
5232,2025-05-14 19:03:50,13517,37.0,78,healthcare,wallet,online,MX,MXN,2,33.58,0.191,53.4,2,0
14710,2025-05-13 14:43:43,13677,43.0,465,healthcare,wallet,in_store,BR,BRL,4,47.64,0.01,187.92,19,0
8101,2025-04-30 19:00:38,11659,28.0,320,healthcare,debit_card,online,US,USD,3,49.76,0.36,96.99,13,0
8245,2025-06-10 06:20:46,12755,26.0,330,restaurant,credit_card,online,MX,MXN,4,13.73,0.237,41.22,12,0
11198,2025-06-05 16:31:29,13472,46.0,102,restaurant,credit_card,online,US,USD,4,28.24,0.272,83.88,4,0
4052,2025-04-17 14:43:20,10924,69.0,602,travel,credit_card,online,US,USD,4,428.09,0.016,1684.09,24,0
7949,2025-06-06 21:15:25,10168,36.0,1046,clothing,bank_transfer,online,BR,BRL,4,24.87,0.135,87.03,37,0
343,2025-06-17 22:59:43,14392,22.0,217,healthcare,wallet,online,AR,USD,2,244.17,0.037,470.0,14,0
15764,2025-01-08 07:47:40,11790,61.0,917,electronics,credit_card,online,CA,USD,3,141.78,0.048,406.46,30,1
11560,2025-01-24 09:28:47,14578,21.0,1177,travel,wallet,in_store,CA,USD,6,831.88,0.567,2162.37,52,0
7605,2025-01-21 08:28:16,11780,43.0,88,travel,credit_card,online,CO,USD,3,370.41,0.34,734.22,1,0
18433,2025-08-30 09:07:42,13405,44.0,224,electronics,wallet,in_store,US,USD,2,330.67,0.064,621.67,5,0
18464,2025-08-03 18:19:10,13221,52.0,343,travel,debit_card,online,MX,MXN,6,188.86,0.152,962.09,13,0
14242,2025-04-18 08:20:51,11565,44.0,1046,electronics,credit_card,online,MX,MXN,2,454.66,0.286,649.4,36,0
